AN_BASE,NM_ENTIDADE_ENSINO,NM_PRODUCAO,DS_PALAVRA_CHAVE,NM_REGIAO,SG_UF_IES,NR_PAGINAS,DS_RESUMO,NM_GRAU_ACADEMICO,DOC_ID
2011,UNIVERSIDADE FEDERAL DA PARAÍBA,Estado Nutricional Vitamínico A e sua Relação com a Anemia em Idosos: Estudo de Base Populacional,idosos anemia vitamina consumo alimentar,NORDESTE,PB,132,envelhecimento desafio mundo atual deficiencia micronutrientes constitui importante problema saude_publica afeta bem estar populacao deficiencias ferro vitamina ocupam papel relevante estudos_epidemiologicos formulacao politicas_publicas saude alimentacao nutricao anemia disturbio hematologico maior prevalencia acomete populacao_idosa neste contexto presente pesquisa objetivo principal investigar relacao estado_nutricional vitaminico anemia populacao_idosa procurando contribuir melhor entendimento sobre relacoes adotou delineamento epidemiologico transversal base_populacional utilizando amostragem estratificada representativa populacao idosos municipio joao pessoa nordeste brasil participaram estudo 160 idosos 60 90 anos diferentes niveis socioeconomicos portadores doencas cronicodegenerativas uso medicamentos suplementos aplicaram questionarios obtencao informacoes socioeconomicas demograficas epidemiologicas consumo_alimentar qqfca realizaram analise retinol serico cromatografia_liquida alta resolucao hemograma impedancia eletrica verificar correlacao duas variaveis utilizou coeficiente correlacao_spearman evidenciou maioria individuos varios niveis socioeconomicos valores adequados retinol serico 1 78 + dp 0 68 hemoglobina 13 00 + dp 1 42 alta prevalencia morbidades 79 63 correlacao significativa baixos valores hemoglobina escolaridade p=0 0222 consumo carnes hemoglobina p=0 0040 consumo ferro dietetico consumo vitamina dietetica carnes vegetais fibras p<0 0001 respectivamente ausencia correlacao valores hemoglobina retinol serico consumo_alimentar habitual vegetais frutas fibras destacam presente estudo influencia consumo carne valores hemoglobina consumo_alimentar habitual vitamina carnes vegetais fibras consumo ferro dietetico pode ter contribuido niveis adequados retinol serico hemoglobina nessa populacao,MESTRADO,11
2011,UNIVERSIDADE FEDERAL DA PARAÍBA,Efeitos da Suplementação de Zinco Sobre o Perfil Lipídico de Ratas Ovariectomizadas Submetidas a Treinamento Físico com Carga,nutricao lipides ovariectomia treinamento fisico zinco,NORDESTE,PB,79,ovariectomia extracao ovarios contribui carencia estrogenio desta forma bom modelo representar diminuicao deste hormonio ocorre menopausa tornando mulheres propicias sintomas doencas desta fase apos menopausa pode observar maior estresse_oxidativo mulheres resultado desequilibrio sistema imunologico estresse_oxidativo pode ocorrer devido influencia estrogenio sobre sistema imune acao antioxidante neste cenario zinco considerado elemento importante vez atua cofator diversas enzimas antioxidantes objetivo desta pesquisa avaliar efeitos_suplementacao zinco associada treinamento_fisico carga perfil_lipidico massa esplenica ratas ovariectomizadas trata estudo_experimental 60 ratas wistar separadas cinco grupos 12 animais cada sendo grupos denominados sham ovariectomizado tratamento ox c ovariectomizado tratamento ox z ovariectomizado suplementado zinco ox tf ovariectomizado submetido atividade_fisica ox ztf ovariectomizado suplementado zinco submetido atividade_fisica protocolo consistiu 04 series 10 saltos dentro agua temperatura controlada 32 2 ºc profundidade 70 cm intervalo 30 segundos series utilizada sobrecarga acoplada colete especifico primeira segunda semanas treinamento adicionada sobrecarga 50 massa corporea ratas terceira quarta semanas 60 quinta sexta semana 70 duas ultimas semanas 80 massa_corporal treinamento animais realizado tres vezes semana durante periodo oito semanas coincidiu periodo suplementacao zinco apos eutanasia analisados perfil_lipidico colesterol_total ldl hdl vldl triglicerideo massa orgaos baco coracao utero gordura_corporal parametros analisados teste_t_pareado anova univariada resultados obtidos relacao massa utero dosagens estradiol animais ovariectomizados significativamente menores relacao grupo_controle supressao estrogenica provocou aumento consumo racao p=0 0001 massa_corporal p=0 0002 entretanto grupos suplementados zinco apresentou menores valores destes dados comparados grupo ox c p=0 0001 0 01 respectivamente massa baco animais ovariectomizados nenhum tratamento significativamente maior sham p=0 04 enquanto grupo ox ztf comparado ox c apresentou menor massa baco p=0 02 observou supressao estrogenica elevou todas concentracoes sericas avaliadas diferenca estatistica apenas dosagens colesterol_total ldl tratamento zinco diminuiu concentracoes vldl triglicerideos aumentou hdl colesterol_total ldl treinamento_fisico diminui todas dosagens excecao hdl entao pode observar zinco associado treinamento_fisico apresentou opcao amenizar desordens fisiologicas causadas supressao estrogenica perfil_lipidico ratas ovariectomizadas,MESTRADO,12
2011,UNIVERSIDADE FEDERAL DA PARAÍBA,Utilização da reação em cadeia da polimerase (PCR) para detecção de leite bovino em leite caprino,ciencias nutricao leite caprino leite adulteracao,NORDESTE,PB,65,leite caprino alem fornecer nutrientes indispensaveis funcionamento adequado organismo humano ganhado espaco mercado consumidor necessidade premente estudos disponibilizem ferramentas deteccao adulteracao leite caprino adicao leite bovino pratica tornado reincidente presente trabalho objetivo disponibilizar ferramenta validacao especies caprinas bovinas brasileiras tecnica reacao cadeia polimerase obteve limiar deteccao 0 5 utilizou metodo base fenol cloroformio kit comercial realizacao extracao dna melhor qualidade grau pureza tecnica utilizada amostras leite conjunto coletadas usinas beneficiamento leite caprino regiao ocidental cariri paraibano encontrou presenca leite bovino 37 5 amostras,MESTRADO,13
2011,UNIVERSIDADE FEDERAL DE PERNAMBUCO (CAV),Excesso de peso e distribuição corporal de gordura: magnitude e fatores associados em adultos de 25 a 59 anos do Estado de Pernambuco.,indice massa corporea gordura abdominal,NORDESTE,PE,116,avaliou magnitude excesso_peso ep concentracao gordura_abdominal cga fatores_associados adultos 25 59anos estado pernambuco 2006 estudo_transversal amostra_probabilistica avaliou ep cga 1 580 individuos considerando caracteristicas socioeconomicas demograficas reprodutivas comportamentais prevalencia ep imc 25kg m² 51 1 ic95 48 6 53 6 maior partir 40 anos rp=1 27 ic95 1 09 1 48 mulheres rp=1 29 ic95 1 16 1 42 ex fumantes rp=1 42 ic95 1 20 1 69 maior renda rp=1 55 ic95 1 33 1 81 mulheres primeira gestacao<18 anos rp=1 25 ic95 1 11 1 66 cga circunferencia_cintura 80cm mulheres 94 homens observada 51 9 ic95 49 4 54 4 superior mulheres rp=2 42 ic95 2 17 2 70 ex fumantes rp=1 31 ic95 1 11 1 56 sedentarios rp=1 29 ic95 1 14 1 47 partir 40 anos rp=1 30 ic95 1 11 1 52 regiao metropolitana recife rp=1 23 ic95 1 10 1 41 5 8 anos estudo rp=1 22 ic95 1 06 1 40 maior renda rp=1 53 ic95 1 31 1 79 mulheres primeira gestacao<18 anos rp=1 12 ic95 1 01 1 68 excesso gordura_abdominal razao cintura estatura 0 52 mulheres 0 53 homens 57 8 ic95 55 4 60 3 maior mulheres rp=1 42 ic95 1 27 1 59 ex fumantes rp=1 31 ic95 1 27 1 96 sedentarios rp=1 16 ic95 1 01 1 33 partir 30 anos rp=1 24 ic95 1 10 1 40 maior renda rp=1 46 ic95 1 23 1 73 mulheres primeira gestacao<18 anos rp=1 18 ic95 1 07 1 68 expressiva prevalencia indicadores obesidade associacao varios fatores corroboram niveis epidemicos problema assumido todo mundo reforcam multifatorialidade etiologia descritores indice massa corporea gordura_abdominal fatores epidemiologicos adulto circunferencia_cintura razao cintura estatura,MESTRADO,14
2011,UNIVERSIDADE FEDERAL DE PERNAMBUCO (CAV),Linhas infantis de alimentos semi-prontos: concentrações de sódio e conformidade da rotulagem,alimentos processados analise cloreto sodio,NORDESTE,PE,68,mudancas padrao_alimentar brasileiro decorrem maior ingestao alimentos_industrializados contribuindo consumo_excessivo sodio teor pode ser verificado atraves rotulagem nutricional presente embalagem produto veiculo informacao consumidor devendo portanto haver verificacao sobre cumprimento normas existentes objetivos verificar cumprimento legislacao area alimentos conformidade teor sodio declarado adequacao niveis ingestao_diaria referencia criancas_adolescentes alimentos_processados voltados publico infanto juvenil realizada analise experimental teor sodio 17 amostras massas instantaneas empanados hamburguer salsicha mortadela atraves fotometria chama aoac 1990 determinacao cloretos volumetria ial 2005 avaliar conformidade dados rotulagem utilizadas legislacoes vigentes observou variacao maior 20 teor sodio declarado detectado treze produtos partir fotometria chama cinco amostras volumetria empregado teste duncan p=5 diferenca estatistica significativa valor declarado encontrado doze cinco produtos fotometria volumetria respectivamente todos produtos analisados fotometria possuem teor sodio declarado maior 480 mg enquanto volumetria dezesseis amostras ultrapassam teor fotometria chama onze amostras ultrapassam limite ingestao adequada porcao enquanto volumetria ocorre nove produtos inconformidades relacao legislacao alimentos encontradas cinco produtos sendo tres alimentos tamanhos porcao diferentes regulamentadas cinco divergiram relacao rotulagem nutricional massa instantanea denominou incorretamente macarrao instantaneo empanado declarou conter percentual proteico menor exigido diante resultados observa ainda desrespeito normas alimentos analisados possuem teores elevados sodio caracteristica provavelmente contribuira medio longo prazo medio longo prazo desenvolvimento menor sensibilidade gosto salgado problemas saude populacao faz entao necessario compromisso governamental melhor monitorar estabelecer limites teor sodio destes alimentos palavras chave alimentos_processados analise cloreto sodio rotulagem alimentos,MESTRADO,15
2011,UNIVERSIDADE FEDERAL DE PERNAMBUCO (CAV),Treinamento físico antes e durante a gestação e desnutrição perinatal : respostas adaptativas na prole de ratos.,desnutricao atividade fisica gestacao,NORDESTE,PE,113,objetivo desta dissertacao avaliar efeitos desnutricao proteica treinamento_fisico periodo perinatal sobre desenvolvimento sistema_nervoso indicadores crescimento somatico bioquimicos histologia fibras musculares esqueleticas prole ratos ratas wistar realizaram treinamento_fisico moderado 5 dias semana 60min dia 65 vo2max antes leve 5 dias semana 20min dia 40 vo2max durante gestacao manipulacao nutricional ocorreu gestacao lactacao dieta base caseina 17 controle treinada caseina 8 desnutrida treinada desnutrida avaliacoes maturacao reflexa caracteristicas fisicas indicadores murinometricos bioquimicos histologia fibras musculares realizadas filhotes quais divididos acordo manipulacao materna controle cf treinado tf desnutrido df treinado desnutrido tdf partir desmame filhotes mantidos dieta padrao grupo df apresentou resposta adaptativa imediata atraso maturacao reflexos caracteristicas fisicas alem deficit crescimento somatico comparado grupo cf relacao contraste gerado resposta adaptativa preditiva ambiente nutricional longo vida grupo df exibiu maiores valores circunferencia_abdominal glicemia colesterolemia histologia muscular direcionada fibras glicoliticas comparado grupo cf treinamento_fisico durante gestacao per si pouco modificou parametros avaliados todavia associado desnutricao perinatal treinamento_fisico capaz atenuar normalizar maioria parametros avaliados prole longo vida dados demonstram treinamento_fisico durante gestacao possa ter papel fundamental respostas adaptativas imediatas preditivas palavras chave desnutricao atividade_fisica gestacao desenvolvimento sensorio motor histologia muscular ratos,MESTRADO,16
2011,UNIVERSIDADE FEDERAL DE PERNAMBUCO (CAV),Estado Nutricional e  Perfil Metabólico de Idosos do Estado de Pernambuco,idoso estado nutricional fatores socioeconomicos,NORDESTE,PE,93,objetivos descrever fatores_socioeconomicos associados baixo_peso idosos avaliar correlacao colesterol_total ct triglicerideos tg glicemia_jejum gj indicadores_antropometricos obesidade global indice_massa_corporal imc central circunferencia_cintura cc razao cintura estatura rce metodologia estudo_transversal 188 idosos estado pernambuco analise fatores_associados baixo_peso incluiu teste quiquadrado calculo razoes prevalencia rp respectivos intervalos confianca 95 averiguar correlacao variaveis laboratoriais antropometricas utilizado coeficiente pearson resultados baixo_peso encontrado 28 7 amostra analise indicou maior chance baixo_peso idosos zona rural residencia agua canalizacao interna banheiro coleta lixo esgotamento sanitario ligado rede geral geladeira mulheres apresentaram maior prevalencia obesidade_central hipercolesterolemia comparada homens homens tg apresentou correlacao positiva todas variaveis antropometricas avaliadas gj cc rce mulheres encontrada nenhuma correlacao estatisticamente significante conclusao variaveis relacionadas condicoes moradia bens consumo evidenciaram pequenas melhorias associadas menor risco baixo_peso parametros_antropometricos avaliados podem ser uteis homem sugerir alteracoes gj tg descritores idoso estado_nutricional fatores_socioeconomicos antropometria dislipidemia diabetes,MESTRADO,17
2011,UNIVERSIDADE FEDERAL DE PERNAMBUCO (CAV),"Composição corporal e perfil Lipídico de  Adolescentes de Comunidades Pesqueiras, Macau/ RN",nutricao adolescente composicao corporal perfil lipidico,NORDESTE,PE,86,adolescencia periodo marcado transformacoes fisicas comportamentos risco culminam efeitos sobre estado_nutricional disturbios acometem adolescentes destacam excesso_peso dislipidemias adolescentes caracteristicas possuem risco maior desenvolver doencas_cardiovasculares tornarem adultos doentes estudo objetivou conhecer perfil antropometrico lipidico adolescentes escolares comunidades pesqueiras macau rn selecionados 168 adolescentes aferidos peso estatura dobras_cutaneas estadiamento puberal perfil_lipidico consistiu dosagens bioquimicas colesterol_total fracoes triglicerideos classificados segundo sociedade brasileira cardiologia 2005 verificado 19 6 adolescentes apresentaram excesso_peso 13 6 excesso_gordura_corporal observou 43 6 adolescentes analisados apresentaram dislipidemia elevacao colesterol_total 55 baixo hdl_c 35 2 maiores alteracoes perfil_lipidico meninas possuiam maiores alteracoes perfil_lipidico meninos sendo estatisticamente significante ldl_c p=0 01 hdl_c p=0 02 verificou tendencia adolescentes excesso_peso gordura_corporal apresentarem elevacao niveis lipidemicos conclui adolescentes possuem prevalencias elevadas excesso_peso gordura_corporal dislipidemia indicativo necessidade intervencoes publicas saude descritores nutricao adolescente composicao_corporal perfil_lipidico,MESTRADO,18
2011,UNIVERSIDADE FEDERAL DE PERNAMBUCO (CAV),Resposta imune de crianças desnutridas graves tratadas segundo o Protocolo adaptado da OMS na fase hospitalar,desnutricao grave protocolo oms sistema imune monocitos,NORDESTE,PE,57,desnutricao grave diminui imunocompetencia aumenta mortalidade infantil intuito minimizar morbimortalidade hospitalar oms publicou diretrizes especificas tratamento criancas desnutricao grave portanto supoe alta_hospitalar pacientes apresentem melhora resposta imunologica dissertacao originou artigo intitulado resposta imune criancas desnutridas graves tratadas segundo protocolo oms fase hospitalar atualmente submetido publicacao apresentado paginas 25 42 objetivo comparar reposta imune inata criancas desnutridas graves internadas tratadas segundo protocolo oms momento admissao alta_hospitalar tal realizado estudo_experimental realizado criancas menores_dois_anos idade sendo 10 desnutricao grave 10 criancas grupo_controle grupo desnutrido composto pacientes internados instituto materno_infantil professor fernando figueira imip submetidas protocolo oms excluidas criancas portadoras virus hiv reinternadas periodo estudo coletada amostra sanguinea admissao outra alta_hospitalar sendo realizada analise perfil leucocitario indice aderencia capacidade fagocitaria producao radicais livres superoxido oxido nitrico pacientes desnutricao grave apresentaram admissao reducao significativa atividade fagocitica producao radicais oxidantes alta_hospitalar observado melhora funcao fagocitaria liberacao oxido nitrico superoxido relacao admissao hospitalar p<0 005 entretanto comparados grupo_controle pacientes apresentaram valores reduzidos linfocitos assim diminuicao producao radicais livres partir destes resultados observado tempo hospitalizacao mostrou eficaz restabelecer atividade fagocitaria porem insuficiente restaurar atividade microbicida numero linfocitos palavras chaves desnutricao grave protocolo oms sistema imune monocitos criancas,MESTRADO,19
2011,UNIVERSIDADE FEDERAL DE PERNAMBUCO (CAV),Rotulagem e Propaganda Comercial de Fórmulas Infantis para Lactentes e Crianças de Primeira Infância,aleitamento materno lactentes rotulagem alimentos,NORDESTE,PE,85,consequencias desmame_precoce lactente bem consolidadas literatura tendo sido relatadas propagandas formulas infantis principais fatores influenciam maes ato aleitar filhos assim norma brasileira comercializacao alimentos lactentes criancas primeira_infancia nbcal surgiu intuito promover proteger aleitamento_materno brasil tendo portanto estudo objetivo avaliar cumprimento norma brasileira comercializacao alimentos lactentes criancas primeira_infancia nbcal diz respeito rotulagem propaganda comercial formulas infantis compreender aspectos considerados maes compras alimentos infantis realizado estudo quantitativo tipo descritivo transversal associado estudo qualitativo tipo exploratorio visitados 126 estabelecimentos cidade recife pe periodo junho setembro 2010 avaliar conformidade propaganda comercial rotulos acordo nbcal analisou qualitativamente atraves tecnica grupo focal fala 6 maes sobre intencao compra durante aquisicao alimentos filhos resultados todos rotulos analisados encontravam dentro preconizado legislacao vigente excecao produto grupo alimentos base cereais criancas primeira_infancia apresentou rotulo conformidade segundo nbcal estabelecimentos visitados supermercados apresentaram maior percentual 53 3 conformidade relacao propaganda comercial produtos infantis avaliados grupo alimentos transicao base cereais criancas primeira_infancia apresentou maior indice 7 9 infracao regras propaganda comercial segundo norma analise qualitativa muitas maes relataram valorizar informacoes contidas rotulos embalagens alimentos levando pra casa alimentar filhos afirmaram propaganda produto exerce certo tipo influencia decisao compra desses alimentos infantis diante exposto possivel verificar descumprimento norma relacao propaganda comercial rotulagem produtos lactentes criancas primeira_infancia ainda vistos frequencia cenario comercial fato preocupante visto principais pontos levantados maes fatores influenciam momento aquisicao alimento filhos palavras chave aleitamento_materno lactentes rotulagem alimentos alimentacao,MESTRADO,20
2011,UNIVERSIDADE FEDERAL DE PERNAMBUCO (CAV),Elaboração e Caracterização de Queijo de Coalho de Leite de Cabra Adicionado de Bactérias Láticas,queijo leite cabra probioticos bacterias acido lacticas,NORDESTE,PE,89,resumo aumento procura consumidores alimentos_saudaveis impulsionado novo nicho industria_alimentos desenvolvimento produtos propriedades funcionais inseridos neste grupo alimentos probioticos veiculam microrganismos vivos aderirem epitelio intestinal passam promover serie beneficios saude hospedeiro processamento alimentos probioticos requer serie cuidados matriz alimentar veicula cepas adicionadas deve oferecer condicoes favoraveis manutencao viabilidade celulas chegada trato gastrintestinal consumidor aliando nova tendencia industria alimenticia necessidade criar produtos derivados leite cabra valor mercado desenvolveu neste estudo diferentes tipos queijos coalho caprino adicionado bacterias laticas probioticas realizados cinco ensaios diferentes q1 controle l lactis subsp lactis + l lactis subsp cremoris q2 l acidophilus q3 l paracasei q4 bifidobacterium lactis q5 cultura mista l acidophilus + l paracasei + bifidobacterium lactis verificar bacterias adicionadas isoladamente co cultura interferiam alguma forma caracteristicas fisico quimicas microbiologicas sensoriais funcionais queijo coalho caprino processamento tecnologico adotado permitiu produzir queijos qualidade_microbiologica satisfatoria ponto vista sanitario potencial probiotico observadas contagens superiores 106 107 ufc g bacterias laticas todos queijos analisados propriedades tecnologicas avaliadas maior atividade proteolitica bacterias inoculadas co cultura q5 capacidade derretimento observou reducao diametro inves derretimento perfil textura experimental revelou aumento dureza todos queijos longo armazenamento concomitante aumento parametros secundarios gomosidade mastigabilidade teste cor revelou queijos possuindo alta luminosidade l predominio componente amarelo b ensaios fisico quimicos alguns parametros avaliados diferenca estatistica significativa p<0 05 refletiram qualidade final queijo teor lactose q1 significativamente menor comparado demais tratamentos consequencia observou aumento p<0 05 acidez queijo q1 pode ser indicio menor aceitacao todos parametros sensoriais avaliados teste afetivo aceitabilidade tratamentos avaliados q5 bem colocado teste aceitacao intencao compra ordenacao preferencia resultados obtidos sugerem queijo coalho caprino bom carreador bacterias laticas probioticas sendo considerado alimento potencialmente probiotico palavras chave queijo leite cabra probioticos bacterias acido laticas qualidade,MESTRADO,21
