word,tf_idf,freq,docs
psja,0.12747120692404781,4,1
psjb,0.12747120692404781,4,1
bdab,0.12747120692404781,4,1
bts,0.12747120692404781,4,1
cecp,0.08304587001204564,4,2
gtradicional,0.12699909134284765,4,1
tituladas,0.06310210577036104,4,3
rch,0.12653046000947918,4,1
ptm,0.12653046000947918,4,1
invencoes,0.12606527449473845,4,1
freireana,0.12606527449473845,4,1
pibca,0.12606527449473845,4,1
mucilagens,0.07374968666976323,4,2
dapi,0.07963113734923571,4,2
ehealth,0.0754937570686074,4,2
acsf,0.12560349693248668,4,1
gdm,0.12560349693248668,4,1
fran,0.1251450900093754,4,1
coordenadoria,0.1251450900093754,4,1
aerosil,0.12469001695479585,4,1
oxirradicais,0.12469001695479585,4,1
gmo,0.12469001695479585,4,1
nxqp,0.12469001695479585,4,1
mesentericos,0.08968830202663063,4,2
antioquia,0.1237897280237143,4,1
aqn,0.1233444412322621,4,1
sorbato,0.07165862047731071,4,2
antitumorais,0.06607625074838948,4,3
balsamico,0.08113521744334207,4,2
intuitiva,0.07914549737135158,4,2
repteis,0.1224634095091745,4,1
estearina,0.08133502698775665,4,2
bpu,0.12202759666394612,4,1
bebq,0.12202759666394612,4,1
homocisteinemia,0.07199619387213901,4,2
carreavam,0.08448657536451852,4,2
dco,0.1211652108217981,4,1
parasitologico,0.1211652108217981,4,1
ruminante,0.12073857275552416,4,1
mioca,0.1203149286405925,4,1
rdio,0.1203149286405925,4,1
wtd,0.1203149286405925,4,1
tambe,0.1203149286405925,4,1
tags,0.1203149286405925,4,1
dhp,0.11989424707191909,4,1
cgj,0.11989424707191909,4,1
ndm,0.11906164813391965,4,1
kgpeso,0.11864967011269502,4,1
avestruz,0.11824053331920296,4,1
pilo,0.11824053331920296,4,1
reidratacao,0.07821918003394777,4,2
magia,0.11783420846243595,4,1
equade,0.11783420846243595,4,1
cachioni,0.11783420846243595,4,1
palmore,0.11783420846243595,4,1
prevalence,0.07118950581424655,4,2
skeletal,0.07638838693226747,4,2
estatuto,0.11743066665263308,4,1
mcac,0.11743066665263308,4,1
lffqr,0.11702987939443298,4,1
citrobacter,0.07683352392199727,4,2
gsa,0.11663181858016619,4,1
operativos,0.11663181858016619,4,1
frigorificos,0.06356001736246113,4,3
galinhas,0.0764319562036771,4,2
compartilharem,0.09375092809790402,4,2
ipar,0.11584376575192183,4,1
psicomotora,0.11584376575192183,4,1
caicaras,0.11545371940258875,4,1
imobilizacao,0.0707855048050074,4,2
saa,0.07623658696449827,4,2
glucuronideo,0.11506629081398946,4,1
boane,0.11506629081398946,4,1
pnn,0.11506629081398946,4,1
gohai,0.11506629081398946,4,1
discriminacoes,0.09316597918087832,4,2
mineiros,0.06074188961211965,4,3
when,0.11429918220856287,4,1
mussarela,0.08716994673174322,4,2
scbid,0.07567954974391981,4,2
agroindustrias,0.07126770267238942,4,2
agis,0.11391945070620885,4,1
xilana,0.11391945070620885,4,1
hpdi,0.1135422339820161,4,1
tanques,0.09772352673719392,4,2
hfe,0.11316750713719095,4,1
bifasico,0.0721216611906844,4,2
queimaduras,0.07114724117257576,4,2
climatericas,0.09009735511758697,4,2
neurotoxicidade,0.08805199009826961,4,2
ecnpa,0.11242542512317659,4,1
foxo,0.06384571807760385,4,3
hlfl,0.11205802177310085,4,1
opuntiae,0.11205802177310085,4,1
terricola,0.11205802177310085,4,1
femural,0.0740856899712614,4,2
bet,0.06942902939881848,4,2
imms,0.11133037228106774,4,1
lpfd,0.11133037228106774,4,1
dcmat,0.07381190189104256,4,2
consumidoras,0.10798109136171319,4,2
haiti,0.065824819633207,4,2
bioconversao,0.08351995861335942,4,2
nuteles,0.10990305981592582,4,1
bioprocessamento,0.10955193182929349,4,1
mds,0.06899138075706093,4,2
assamento,0.07321329138133956,4,2
glicosinolatos,0.10771702048925999,4,2
flocos,0.07711246001944179,4,2
oxford,0.051719414091587965,4,3
encefalica,0.10816957306804056,4,1
shd,0.10816957306804056,4,1
tempranillo,0.09798613808264092,4,2
cells,0.1078294171778895,4,1
organic,0.1078294171778895,4,1
roasted,0.1078294171778895,4,1
permitidas,0.05861515535612459,4,3
brumado,0.10749139392654815,4,1
cachoeira,0.10749139392654815,4,1
esteatito,0.10749139392654815,4,1
usvc,0.07342067065644843,4,2
imigracao,0.06825988010810119,4,2
microscopicas,0.06740176743867725,4,2
fss,0.07445741953606452,4,2
ecogastronomico,0.10682166561547932,4,1
submedio,0.06657091994956436,4,3
pastelarias,0.06696544463025472,4,2
perk,0.08488219688423047,4,2
graviolas,0.10616023115346397,4,1
rdtas,0.10616023115346397,4,1
rdtav,0.10616023115346397,4,1
mioblastos,0.07279693329616088,4,2
peo,0.07027886650312347,4,2
assisto,0.10583257611903969,4,1
camaroes,0.05110084255536509,4,3
tfd,0.10518329651094743,4,1
pku,0.07051785986648973,4,2
homo,0.06616060208927213,4,2
reprogramacao,0.0685434299921791,4,2
prolina,0.06958335337475252,4,2
arteriais,0.08834357119637698,4,2
capas,0.10057307017544037,4,2
scan,0.06688746295104255,4,2
quest,0.10454193494685629,4,1
rosmarinico,0.0686189361368824,4,2
tim,0.06537541675993222,4,2
enm,0.07016137766704225,4,2
transparente,0.06542242929991177,4,2
eutetica,0.0651022444607409,4,2
baumgatner,0.10359442496244368,4,1
tanko,0.10359442496244368,4,1
contextualizacao,0.06336532845257511,4,3
chill,0.10266393611547564,4,1
moin,0.10266393611547564,4,1
nocaute,0.05267031228485933,4,3
espessantes,0.05751716572282461,4,3
tabagica,0.06614387202923244,4,2
suicida,0.07625120792015101,4,2
elegans,0.0657046940856907,4,2
menacme,0.10144897829162385,4,1
imunocromatograficas,0.07368266547135757,4,2
fvs,0.10085221959579077,4,1
tutor,0.09997013021157101,4,1
ecg,0.06976613416979252,4,2
ghrl,0.06927605533432687,4,2
adulteracao,0.07703890408810252,4,2
hela,0.09967951936793273,4,1
mercadoria,0.05227917057816684,4,3
leucocito,0.05010026540578583,4,3
etanolica,0.05527567814512888,4,3
sepra,0.05253178572840386,4,3
sinalizadora,0.0561760130007182,4,3
logaritmicos,0.06342199517281123,4,2
flavorizantes,0.058613587042380025,4,2
desordenada,0.07086273836524554,4,2
fluox,0.066153922608121,4,2
subnutridos,0.055268931422445,4,3
sagrado,0.07479055188834091,4,2
dinamarca,0.06703048327558195,4,2
centenarios,0.08149875438858772,4,2
rcrh,0.09741407574593426,4,1
ambivalencia,0.062269593948490756,4,2
bifidobacteriales,0.09418263924579179,4,2
biomecanico,0.05205579873079581,4,3
geracional,0.05816578767827885,4,2
rhl,0.09686371373607022,4,1
bebs,0.09686371373607022,4,1
uremia,0.06345154753568734,4,2
predimed,0.06438664922152373,4,2
desengorduradas,0.09631953556901365,4,1
fcspd,0.09631953556901365,4,1
mediterraneas,0.09631953556901365,4,1
pmnm,0.09631953556901365,4,1
pmso,0.09631953556901365,4,1
gemelaridade,0.062165054334179126,4,2
filhote,0.0913372706324868,4,2
gabaergico,0.0864800284948054,4,2
prolactina,0.05083468777558341,4,3
isocinetico,0.05234099030667945,4,3
glandulosa,0.08324558571462841,4,2
igfbp,0.0698499621658101,4,2
danificadas,0.06668339546587405,4,2
shwachman,0.09408863789486564,4,2
cajarana,0.07135099192067815,4,2
inseticidas,0.05295142094397908,4,3
importa,0.05499016620198954,4,2
pbc,0.07049123762316972,4,2
kinkan,0.09368785426931382,4,1
ginecologicos,0.06068554188115252,4,2
killer,0.0714928130871064,4,2
escapular,0.06424088857498554,4,3
tirar,0.0583514147833116,4,3
meca,0.0836150053421515,4,2
monopedal,0.07918208226242882,4,2
crp,0.06673456042786216,4,2
linfocitaria,0.06267733803642635,4,2
graduandas,0.07370121956586592,4,2
alertas,0.06155976086459916,4,2
overview,0.056826554671823,4,2
pirimidinona,0.06585197018691355,4,2
graficas,0.050596841797732515,4,3
sambubiosideo,0.060510004896718234,4,2
dcb,0.0587691952107957,4,2
revascularizacao,0.06286457768979864,4,2
eru,0.06078544589397445,4,2
ricotas,0.05556242268191298,4,3
eht,0.07783721570357496,4,2
bovinas,0.046702798035325906,4,4
usinas,0.05103489624051564,4,4
globulos,0.05863352359300352,4,2
pyms,0.06102917317800877,4,2
chair,0.05693076129663527,4,3
fpa,0.05486879715259908,4,2
vif,0.05289780510782274,4,2
fpn,0.062142618018730444,4,2
frasco,0.06065436993648375,4,2
insulinemico,0.057988989346433734,4,2
stab,0.07311147674598084,4,2
dihomo,0.05338000263936111,4,3
dominancia,0.05274853063597759,4,3
paralimpico,0.057106575004190155,4,2
oligonucleotideo,0.07225975520456208,4,2
hds,0.07018121567897494,4,2
qcr,0.07473706209100592,4,2
emissoes,0.06845432497813544,4,2
eot,0.05771157240674593,4,2
antinutrientes,0.05959504336638101,4,2
fitatos,0.05539462527600213,4,2
lulas,0.08803952408425259,4,2
milha,0.052405487974971396,4,3
premio,0.04759457281900394,4,3
fitopatogenicos,0.05609617519575774,4,3
estatina,0.05973402689472462,4,2
genitores,0.08341484561022851,4,2
bioemulsificante,0.07227934474561308,4,2
absorvivel,0.06434924186056365,4,2
alternata,0.08769758225720937,4,1
embasamento,0.04325454791303528,4,4
pmax,0.06262382121317381,4,2
diastasica,0.05681902616174117,4,2
hmf,0.07003814653406462,4,2
agrotoxico,0.050887401286043306,4,3
fsp,0.06678670121390551,4,2
clorofila,0.058423012773305125,4,2
ppgans,0.08658823477855104,4,2
crato,0.05921055807172118,4,2
efs,0.08117401942049043,4,2
nutrologia,0.0505770967515312,4,4
restabeleceu,0.052097803126131687,4,3
denuncias,0.04961461754616564,4,3
eticas,0.04909806231967594,4,3
excentricas,0.049513594207504105,4,3
enquadramento,0.06303200811999016,4,2
calcadas,0.06855556281784139,4,2
descontinuado,0.05848836986421128,4,2
leptogenico,0.08593923474328034,4,1
difosfato,0.047819495671460474,4,3
judiciais,0.04736809697910675,4,3
desoxirribose,0.057777059816731605,4,3
denteado,0.06033177296548502,4,2
carnaval,0.07348095806380649,4,2
dlqi,0.0646768375134317,4,2
hpnp,0.07373420938929676,4,2
chumlea,0.06489851349918564,4,2
oocito,0.05324008818239434,4,3
fucoidina,0.06339138118758586,4,2
elipse,0.051938010450608446,4,2
caca,0.05574879161941494,4,2
tegumento,0.053276910723770575,4,2
bronquica,0.07236524208171645,4,2
replicas,0.06185748961803889,4,2
septicos,0.06637907571128357,4,2
alterac,0.05272604492344189,4,3
micos,0.050729106034655705,4,3
periodizado,0.05549611023975774,4,2
ilhota,0.07907759418990637,4,2
neogenese,0.0836004978575936,4,2
deprimidas,0.07805466384304612,4,2
piorar,0.04592700951213141,4,3
afcb,0.08343006000625026,4,1
omentina,0.08343006000625026,4,1
maconha,0.06253405940541484,4,2
quadrantes,0.047738704999384984,4,3
tanico,0.05526412325085112,4,3
maternoinfantil,0.048598785846073245,4,3
eme,0.06845383013355541,4,2
ltp,0.0700814936080642,4,2
avancam,0.04355559519965897,4,4
antipsicoticos,0.05856580974899675,4,3
microplacas,0.0406475630224111,4,3
atpases,0.06422453029221578,4,2
bipolar,0.06659803525662435,4,2
wild,0.04697437164066069,4,3
subingestao,0.05824166968367308,4,2
angiolinfatica,0.06989985005653343,4,2
kgmlg,0.07346304432464823,4,2
discern,0.07621338490034935,4,2
gqs,0.07621338490034935,4,2
val,0.08183712329968702,4,1
dohad,0.04499613946949674,4,3
pros,0.06241244444142107,4,2
abreviacao,0.05683514266157162,4,2
neofobico,0.05342262715520356,4,2
fenolicas,0.061979381424926275,4,3
afetos,0.06071513794259166,4,2
secagens,0.06926687359894254,4,2
barbacena,0.06980696436266917,4,2
gafv,0.044690649109480264,4,3
numericos,0.04262095806347276,4,3
cicatrizante,0.042801911785871324,4,4
desdobramentos,0.04564030850125876,4,4
sensorias,0.040401593873560085,4,4
esem,0.05373876828138374,4,2
religioso,0.0756927707474809,4,2
diuretica,0.06071945500302557,4,2
groups,0.047404956460444556,4,3
refugio,0.04495606402130473,4,3
legislativo,0.05928428105111285,4,3
empanados,0.053988364270171195,4,3
fritar,0.04262244139212616,4,3
concursados,0.04718322906059714,4,3
hydrophila,0.04609116234375673,4,3
fissura,0.0628337590930115,4,2
barbados,0.05530481774902652,4,2
juvenis,0.05134731715912912,4,3
consistindo,0.046119543596708994,4,3
assadas,0.05142189921139793,4,3
sii,0.06541018175864455,4,2
reverso,0.05164207158422428,4,3
volatilizacao,0.04997779031730205,4,3
atpiii,0.042587373046865606,4,3
quantifica,0.04794634796789818,4,3
agitador,0.051732805547267315,4,2
different,0.06397810132916704,4,2
bagas,0.05227573569372532,4,3
ditas,0.04765437023060133,4,4
tetracloreto,0.04487268055499012,4,4
egps,0.05312698754979351,4,2
homologados,0.06885219457036337,4,2
sun,0.042766524053906525,4,3
pega,0.042968800103180826,4,3
oligomerico,0.0777545457201108,4,1
polimerico,0.0777545457201108,4,1
tar,0.056417186697567685,4,2
shakes,0.07705562845521093,4,1
wsc,0.059453729325548,4,2
jet,0.056119324810387644,4,2
metarregressao,0.047121027662574005,4,3
neuropatia,0.053882502643015216,4,2
perioperatoria,0.06618973773876176,4,2
aterogenese,0.049117418283574334,4,3
gordofobia,0.05453725006011767,4,3
inacuracia,0.049819529494838366,4,2
teofilina,0.048061172221916554,4,2
vis,0.04639442523780717,4,3
about,0.047619437487925693,4,3
just,0.047619437487925693,4,3
right,0.047619437487925693,4,3
elasticas,0.048151658088659004,4,3
cetp,0.07205314884994957,4,2
cnt,0.050459786369337734,4,2
postagem,0.052855435954342986,4,2
visualizacoes,0.0578027018942106,4,2
higher,0.037717642934277325,4,3
predictor,0.04918347456823037,4,3
bifidobacterias,0.040116216942408606,4,3
cell,0.04522300453007631,4,2
evaluate,0.05834736035818683,4,2
have,0.05834736035818683,4,2
this,0.05834736035818683,4,2
yeast,0.051136844242806116,4,2
ginkgo,0.05475417347702892,4,2
byzantina,0.07203059088466426,4,2
manaus,0.05000765746342914,4,3
ductos,0.04317711873566869,4,3
licitacoes,0.047705046913713994,4,3
bode,0.04009945990021496,4,3
ablacao,0.06863571970714802,4,2
tail,0.06718083506788618,4,2
adicoes,0.04639787930279492,4,3
ligadora,0.04128669128596199,4,4
albicans,0.051866416987420935,4,3
reconstituidas,0.04320592676783335,4,3
fabppm,0.05247680524432477,4,2
traqueal,0.045726196020626116,4,2
equivalent,0.04332693007363645,4,3
afrodescendentes,0.04137570821038741,4,3
avaliabilidade,0.05749075424358952,4,3
ohdg,0.04455135661397438,4,3
formadora,0.04339864292123968,4,3
rdnp,0.06593778314512308,4,2
smpc,0.06800814011514378,4,2
cavala,0.04625272038372627,4,3
siga,0.05103049672700852,4,3
hipusinacao,0.07017233695752445,4,2
recuperadas,0.044756884703515513,4,3
eritrograma,0.05177646370002888,4,3
concebido,0.03643770116459209,4,4
discutiu,0.03438561689970207,4,4
anuais,0.050959733636015615,4,4
cowpea,0.06818645952661753,4,2
profilaticas,0.04738011878667724,4,3
retinoides,0.046359983176200874,4,2
microfibras,0.07055505074602647,4,1
acuidade,0.04882921169810219,4,3
composition,0.051453112147414326,4,3
subcomponentes,0.0704101738451106,4,1
evitadas,0.04641259824123288,4,3
afrodescendente,0.047285174184567375,4,3
aparecer,0.03652015808280766,4,4
fla,0.060529566192223494,4,2
intestinos,0.06742317733888874,4,2
bpp,0.0696946232979042,4,1
sna,0.048903506759395456,4,3
usg,0.052163854715507774,4,3
exercitar,0.05543178847489763,4,3
estressor,0.03567125869946712,4,4
abatedouro,0.04590155898971482,4,3
disciplinares,0.04239815560631689,4,3
ensolarada,0.044584564129530144,4,3
mif,0.040851750679025085,4,3
probabilisticas,0.04755914186689096,4,3
clivagem,0.05320149937403013,4,3
sev,0.05943124428948011,4,2
conseguindo,0.04226688907331667,4,4
ente,0.04605515404736402,4,4
hospitalizada,0.040727805154115296,4,4
variado,0.044142572055121045,4,4
comprovaram,0.04666072710318729,4,4
multiprofissionais,0.04418444446761551,4,4
pautas,0.03834847845241131,4,4
cartilha,0.06205023689550834,4,2
decremento,0.061044212780679626,4,2
pereira,0.04317541561880439,4,3
brandas,0.0455667279400146,4,3
endurance,0.05397060793159583,4,3
desmamadas,0.04013896638026749,4,4
inedita,0.04789524138968359,4,4
cromatograficos,0.05107856026272732,4,3
gsfi,0.0670577998730406,4,2
gsfii,0.0670577998730406,4,2
iodeto,0.06517264084046516,4,2
propideo,0.06517264084046516,4,2
lite,0.04076105665579002,4,3
autogerenciamento,0.03384861501296557,4,3
sorocaba,0.04731287253334951,4,2
ponte,0.037243006885688,4,4
fig,0.06527559581651979,4,2
plantio,0.03970279637577271,4,3
combase,0.04761956261888984,4,3
poro,0.037746735330955274,4,3
luminais,0.046180878200706724,4,3
nrrl,0.04824374698364238,4,3
endoscopica,0.06165442429868906,4,2
lactoglobulina,0.0447117771476328,4,3
refluxo,0.05418890446437945,4,3
clivada,0.040897863996285914,4,4
metoxicinamico,0.04603577477089691,4,3
cineticos,0.04571719877928121,4,3
eritropoietina,0.06443899665794303,4,2
compulsivo,0.04247958276550738,4,3
proinflamatoria,0.044158975375454844,4,3
acumulados,0.03741565902241442,4,4
indometacina,0.039981153374039985,4,4
adaptou,0.03978101963690388,4,4
picril,0.036716287021678326,4,4
antecipar,0.03899133785833827,4,4
ventilatorias,0.0362061316403529,4,4
originada,0.04285708918402742,4,4
hexanica,0.06485123394103075,4,2
fatal,0.036125253806852706,4,3
gostariam,0.04140927648751181,4,3
auflv,0.04286445141606196,4,2
restricted,0.04808966323762261,4,2
entrevistou,0.04107421856493468,4,4
antiguidade,0.038532149582953756,4,4
ultramaratona,0.057791503411991296,4,2
elaidico,0.03597930214501355,4,3
idas,0.04005678036249234,4,3
terceiros,0.04002459582330299,4,3
berries,0.053412059641090893,4,2
sabem,0.04331857377475499,4,4
distais,0.042081708533344135,4,4
inoculada,0.036121181688820315,4,4
aportes,0.03984918285747336,4,3
intergrupo,0.04812507319023681,4,3
eapc,0.06233460743357769,4,2
aleatoriedade,0.03990114168804459,4,3
traduziu,0.03736965030558556,4,3
colinergico,0.04065957653298118,4,3
taticas,0.05986542656962024,4,3
multiplicadores,0.04257246783269622,4,3
estruturante,0.04412757659713594,4,3
assumido,0.036119807479817925,4,4
ineficiente,0.03891704550246013,4,4
marginalizacao,0.03641915808130566,4,4
atraentes,0.03736961340942478,4,4
saborizadas,0.05329945544509644,4,2
ruminantes,0.04197817076562517,4,3
arilesterase,0.045506946986619924,4,3
losan,0.042419921851796834,4,3
cranianos,0.0444894476402492,4,3
expert,0.038188852106317915,4,3
minimizaram,0.04453199205151858,4,3
agouti,0.03578066842970407,4,3
ipr,0.03986125320599889,4,3
triades,0.048361716922183655,4,3
imaturos,0.03855202095398303,4,3
sequencial,0.03979037129467058,4,3
alucinogenos,0.05211171617117903,4,2
binarios,0.049422079207505284,4,2
discreto,0.036878790432468195,4,4
ufgd,0.05928377133750494,4,2
positive,0.041072438624270284,4,3
litros,0.03925310712031902,4,4
apoiadas,0.03397828896937229,4,4
plenamente,0.03987941975919124,4,4
suscitando,0.03422713270175103,4,4
entra,0.03206641409422684,4,4
nigra,0.042354165026464934,4,3
unu,0.04629533435819623,4,3
estimulantes,0.044093032541190874,4,3
compensar,0.038003185867260085,4,4
ouvido,0.05165410071389248,4,2
dpa,0.04001800889262138,4,3
fibrosis,0.04324392535563015,4,3
quadrante,0.051166306977278433,4,2
residenciais,0.04715459258501971,4,2
colesterolemia,0.04244022985158052,4,4
emagrecer,0.0449825649508447,4,4
lecitina,0.04978999393488487,4,2
bacteriocinas,0.0477959412190248,4,3
fox,0.045302659805713796,4,3
sobrecarregar,0.03588859932816714,4,3
praticarem,0.04284796183545908,4,3
esclerostina,0.04310212022956343,4,2
hodgkin,0.05496650244418702,4,2
extras,0.039953081210847584,4,3
calprotectina,0.04655634063868127,4,3
gelados,0.05076673179857467,4,3
articulam,0.03622772353987706,4,4
sair,0.03182989142403469,4,4
tijuca,0.03600311149317427,4,4
prenatal,0.0426403168041099,4,4
traumatico,0.04572101216922747,4,3
